source_rack,target_rack,source_row,source_col,target_row,target_col,manhattan_distance,euclidean_m,source_delta_power_W,delta_inlet_K,delta_inlet_K_per_kW
144,102,7,4,5,2,4,6.1188234163113435,13803.333145980647,-0.00839390349739233,-0.0006081069991298824
144,103,7,4,5,3,3,6.029925372672536,13803.333145980647,-0.008181012881806282,-0.0005926838681125716
144,104,7,4,5,4,2,6.000000000000002,13803.333145980647,-0.007830475495495648,-0.0005672887419786562
144,105,7,4,5,5,3,6.029925372672536,13803.333145980647,-0.007343636003827925,-0.0005320190367184101
144,106,7,4,5,6,4,6.1188234163113435,13803.333145980647,-0.0067244820159615415,-0.00048716363974158115
144,107,7,4,5,7,5,6.264183905346332,13803.333145980647,-0.005989785310745788,-0.00043393760386707295
144,108,7,4,5,8,6,6.462197768561406,13803.333145980647,-0.00517498377586989,-0.0003749082718746652
144,109,7,4,5,9,7,6.708203932499371,13803.333145980647,-0.004342610607771746,-0.00031460594059748957
144,110,7,4,5,10,8,6.9971422738143625,13803.333145980647,-0.0035971756702295465,-0.00026060195984453204
144,111,7,4,5,11,9,7.323933369440223,13803.333145980647,-0.003061709761407627,-0.00022180945203797807
144,112,7,4,5,12,10,7.6837490849194205,13803.333145980647,-0.002742004103264861,-0.00019864796960749278
144,113,7,4,5,13,11,8.072174428244228,13803.333145980647,-0.00254225090602489,-0.00018417659554679087
144,114,7,4,5,14,12,8.485281374238571,13803.333145980647,-0.002394514303130535,-0.0001734736297245558
144,115,7,4,5,15,13,8.919641248391104,13803.333145980647,-0.0022655087848235667,-0.00016412766111374003
144,116,7,4,5,16,14,9.372299611087987,13803.333145980647,-0.002137355457399792,-0.00015484343055374003
144,117,7,4,5,17,15,9.840731680114036,13803.333145980647,-0.001997498602889891,-0.00014471132311050082
144,118,7,4,5,18,16,10.322790320451153,13803.333145980647,-0.0018340612745539886,-0.00013287089829372434
144,119,7,4,5,19,17,10.816653826391969,13803.333145980647,-0.0016366520880488622,-0.00011856933906760298
144,120,7,4,6,0,5,3.3941125496954307,13803.333145980647,0.037489452710737226,0.002715971013251511
144,121,7,4,6,1,4,3.000000000000003,13803.333145980647,0.04582215256913713,0.003319644037025938
144,122,7,4,6,2,3,2.683281572999751,13803.333145980647,0.053165332298192425,0.0038516300183389753
144,123,7,4,6,3,2,2.4738633753706,13803.333145980647,0.05700541028514294,0.004129829345004412
144,124,7,4,6,4,1,2.400000000000004,13803.333145980647,0.05524111766576212,0.004002012925540931
144,125,7,4,6,5,2,2.4738633753706,13803.333145980647,0.04819974672248151,0.0034918918650106373
144,126,7,4,6,6,3,2.6832815729997512,13803.333145980647,0.0386524322604167,0.0028002245437126027
144,127,7,4,6,7,4,3.000000000000003,13803.333145980647,0.02942185721689583,0.0021315038118501907
144,128,7,4,6,8,5,3.3941125496954307,13803.333145980647,0.02186652473335471,0.0015841481548043315
144,129,7,4,6,9,6,3.841874542459712,13803.333145980647,0.0161402357738325,0.0011692998787421378
144,130,7,4,6,10,7,4.326661530556789,13803.333145980647,0.011867974385555868,0.0008597904766945128
144,131,7,4,6,11,8,4.837354648979131,13803.333145980647,0.008577552802428556,0.0006214117062679336
144,132,7,4,6,12,9,5.366563145999498,13803.333145980647,0.005968860965754885,0.0004324217131202793
144,133,7,4,6,13,10,5.909314681077665,13803.333145980647,0.003915549335189894,0.0002836669443372851
144,134,7,4,6,14,11,6.462197768561406,13803.333145980647,0.002324746317928117,0.0001684191994311934
144,135,7,4,6,15,12,7.022819946431776,13803.333145980647,0.001112891941680516,8.062487008832182e-05
144,136,7,4,6,16,13,7.589466384404113,13803.333145980647,0.0002125984659002711,1.540196586229443e-05
144,137,7,4,6,17,14,8.160882305241268,13803.333145980647,-0.00042478441870485995,-3.077404668948034e-05
144,138,7,4,6,18,15,8.736131867136622,13803.333145980647,-0.0008300289479947764,-6.013250127462657e-05
144,139,7,4,6,19,16,9.314504817756015,13803.333145980647,-0.0010240167555011226,-7.41861943540284e-05
144,140,7,4,7,0,4,2.683281572999749,13803.333145980647,0.051865836407763766,0.0037574863881964936
144,141,7,4,7,1,3,2.163330765278395,13803.333145980647,0.06855776581026163,0.0049667544125184555
144,142,7,4,7,2,2,1.6970562748477158,13803.333145980647,0.08798993592456483,0.006374542655314117
144,143,7,4,7,3,1,1.3416407864998763,13803.333145980647,0.10342786969766848,0.00749296337368959
144,144,7,4,7,4,0,1.2000000000000028,13803.333145980647,0.09974509718001556,0.007226160241525436
144,145,7,4,7,5,1,1.3416407864998765,13803.333145980647,0.07527819234656619,0.005453624247885825
144,146,7,4,7,6,2,1.697056274847716,13803.333145980647,0.050784263774737326,0.003679130485199153
144,147,7,4,7,7,3,2.1633307652783955,13803.333145980647,0.034248571910641346,0.0024811812877684612
144,148,7,4,7,8,4,2.683281572999749,13803.333145980647,0.02382461530608282,0.0017260045131215456
144,149,7,4,7,9,5,3.231098884280704,13803.333145980647,0.017009316803335395,0.0012322615576577814
144,150,7,4,7,10,6,3.794733192202056,13803.333145980647,0.012206568354748981,0.0008843203468072041
144,151,7,4,7,11,7,4.368065933568311,13803.333145980647,0.008652085740450843,0.0006268113396198236
144,152,7,4,7,12,8,4.947726750741194,13803.333145980647,0.005964790629121808,0.0004321268324135666
144,153,7,4,7,13,9,5.531726674375734,13803.333145980647,0.003914973355897189,0.0002836252167859311
144,154,7,4,7,14,10,6.118823416311343,13803.333145980647,0.0023509133317318742,0.00017031490197832614
144,155,7,4,7,15,11,6.708203932499369,13803.333145980647,0.0011663871527218816,8.450039859115613e-05
144,156,7,4,7,16,12,7.299315036357865,13803.333145980647,0.0002848599606224411,2.0637041619573506e-05
144,157,7,4,7,17,13,7.8917678627795445,13803.333145980647,-0.00034855016395596294,-2.5251159286657966e-05
144,158,7,4,7,18,14,8.485281374238571,13803.333145980647,-0.0007722471563589295,-5.5946425996665734e-05
144,159,7,4,7,19,15,9.079647570252934,13803.333145980647,-0.0010119998140254438,-7.331561176730166e-05
144,160,7,4,8,0,5,3.394112549695427,13803.333145980647,0.02583117806047852,0.0018713725001993616
144,161,7,4,8,1,4,2.9999999999999987,13803.333145980647,0.02790662573652014,0.002021730942909698
144,162,7,4,8,2,3,2.6832815729997463,13803.333145980647,0.027843542605268112,0.0020171608053505393
144,163,7,4,8,3,2,2.4738633753705948,13803.333145980647,0.02516537655596096,0.0018231376646363705
144,164,7,4,8,4,1,2.3999999999999986,13803.333145980647,0.020652642259179288,0.0014962068973313936
144,165,7,4,8,5,2,2.473863375370595,13803.333145980647,0.01610856346967182,0.0011670053384433764
144,166,7,4,8,6,3,2.6832815729997463,13803.333145980647,0.012767429976484834,0.000924952679288375
144,167,7,4,8,7,4,2.999999999999999,13803.333145980647,0.010536018234773792,0.0007632952217661822
144,168,7,4,8,8,5,3.394112549695427,13803.333145980647,0.00877024068586607,0.0006353712246972647
144,169,7,4,8,9,6,3.841874542459709,13803.333145980647,0.007159442143191086,0.0005186748785582868
144,170,7,4,8,10,7,4.326661530556787,13803.333145980647,0.0057069976387609245,0.0004134506918296563
144,171,7,4,8,11,8,4.837354648979129,13803.333145980647,0.004430708190696464,0.00032098828187644154
144,172,7,4,8,12,9,5.366563145999495,13803.333145980647,0.003331153903200601,0.00024132967508435382
144,173,7,4,8,13,10,5.909314681077662,13803.333145980647,0.0024002626595205356,0.0001738900767036447
144,174,7,4,8,14,11,6.4621977685614045,13803.333145980647,0.001624471395007987,0.00011768689329077102
144,175,7,4,8,15,12,7.022819946431774,13803.333145980647,0.0009879213530687991,7.157121708364107e-05
144,176,7,4,8,16,13,7.589466384404111,13803.333145980647,0.0004753889399324862,3.444015549758091e-05
144,177,7,4,8,17,14,8.160882305241266,13803.333145980647,7.449661377023631e-05,5.3970017953184564e-06
144,178,7,4,8,18,15,8.736131867136622,13803.333145980647,-0.0002225757138880624,-1.6124780263879495e-05
144,179,7,4,8,19,16,9.314504817756013,13803.333145980647,-0.00041692711420893147,-3.0204814286492483e-05
144,180,7,4,9,0,6,4.326661530556782,13803.333145980647,0.016052638056617496,0.0011629537508693556
144,181,7,4,9,1,5,4.024922359499616,13803.333145980647,0.01669040768921448,0.0012091577818705704
144,182,7,4,9,2,4,3.7947331922020497,13803.333145980647,0.016410089432817188,0.001188849769781554
144,183,7,4,9,3,3,3.649657518178926,13803.333145980647,0.01521098965147516,0.0011019794632649582
144,184,7,4,9,4,2,3.5999999999999943,13803.333145980647,0.013367739293379088,0.0009684428501438874
144,185,7,4,9,5,3,3.649657518178926,13803.333145980647,0.011312191012113004,0.000819526044360305
144,186,7,4,9,6,4,3.7947331922020497,13803.333145980647,0.009406858757841974,0.0006814918294268026
144,187,7,4,9,7,5,4.024922359499617,13803.333145980647,0.007790474077289389,0.0005643907884348843
144,188,7,4,9,8,6,4.326661530556782,13803.333145980647,0.006429022850660715,0.0004657587252780872
144,189,7,4,9,9,7,4.686149805543988,13803.333145980647,0.005253880684257695,0.0003806240586019296
144,190,7,4,9,10,8,5.091168824543138,13803.333145980647,0.004223206089804421,0.00030595552864955404
144,191,7,4,9,11,9,5.531726674375728,13803.333145980647,0.003318844404450516,0.00024043789781433487
144,192,7,4,9,12,10,5.999999999999997,13803.333145980647,0.00253179107889423,0.00018341882008632494
144,193,7,4,9,13,11,6.489992295835178,13803.333145980647,0.0018549180728086867,0.0001343818955314293
144,194,7,4,9,14,12,6.997142273814357,13803.333145980647,0.001280967222832885,9.28012972870894e-05
144,195,7,4,9,15,13,7.517978451684997,13803.333145980647,0.0008026583473004223,5.814960334664864e-05
144,196,7,4,9,16,14,8.049844718999243,13803.333145980647,0.00041357015227205807,2.996161491563249e-05
144,197,7,4,9,17,15,8.59069263796581,13803.333145980647,0.00010920344285736405,7.911382106224299e-06
144,198,7,4,9,18,16,9.138927727036688,13803.333145980647,-0.00011237626123516975,-8.14124096308523e-06
144,199,7,4,9,19,17,9.693296652842104,13803.333145980647,-0.0002522148618453457,-1.8272025979376396e-05
145,0,7,5,0,0,12,17.06575518399347,13823.795110680207,-1.7191863186383216e-05,-1.2436427948140561e-06
145,1,7,5,0,1,11,16.97056274847714,13823.795110680207,-1.7901799736819157e-05,-1.29499891986885e-06
145,2,7,5,0,2,10,16.89615340839447,13823.795110680207,-1.8192883423751027e-05,-1.3160556329206066e-06
145,3,7,5,0,3,9,16.84280261714184,13823.795110680207,-1.8071338406144832e-05,-1.307263183623359e-06
145,4,7,5,0,4,8,16.81071087134628,13823.795110680207,-1.759350801222581e-05,-1.2726973939763574e-06
145,5,7,5,0,5,7,16.8,13823.795110680207,-1.683967634136252e-05,-1.218165938263383e-06
145,6,7,5,0,6,8,16.81071087134628,13823.795110680207,-1.589584156747037e-05,-1.1498898414075386e-06
145,7,7,5,0,7,9,16.84280261714184,13823.795110680207,-1.484557762410077e-05,-1.073914761123097e-06
145,8,7,5,0,8,10,16.89615340839447,13823.795110680207,-1.3767044343637735e-05,-9.958947042698407e-07
145,9,7,5,0,9,11,16.97056274847714,13823.795110680207,-1.2728116850269089e-05,-9.207396918401517e-07
145,10,7,5,0,10,12,17.06575518399347,13823.795110680207,-1.1774663114749728e-05,-8.517677685813407e-07
145,11,7,5,0,11,13,17.181385275931625,13823.795110680207,-1.0916792607673642e-05,-7.897102438417489e-07
145,12,7,5,0,12,14,17.317043627594174,13823.795110680207,-1.013181045550482e-05,-7.329253923676158e-07
145,13,7,5,0,13,15,17.472263734273245,13823.795110680207,-9.39114721631995e-06,-6.79346528296299e-07
145,14,7,5,0,14,16,17.64652940382329,13823.795110680207,-8.67957263039898e-06,-6.278719093350261e-07
145,15,7,5,0,15,17,17.839282496782207,13823.795110680207,-7.98878276953019e-06,-5.779008373292577e-07
145,16,7,5,0,16,18,18.04993074778959,13823.795110680207,-7.313688811905195e-06,-5.290651918194786e-07
145,17,7,5,0,17,19,18.277855454073382,13823.795110680207,-6.653753636953752e-06,-4.813261180218947e-07
145,18,7,5,0,18,20,18.52241884851976,13823.795110680207,-6.014515051333547e-06,-4.3508421552680255e-07
145,19,7,5,0,19,21,18.78297101099823,13823.795110680207,-5.411091269280632e-06,-3.9143312136477235e-07
145,20,7,5,1,0,11,15.885842753848474,13823.795110680207,-2.607963162404303e-05,-1.8865753879623127e-06
145,21,7,5,1,1,10,15.783535725559087,13823.795110680207,-2.7246761725052693e-05,-1.971004453328591e-06
145,22,7,5,1,2,9,15.703502793962882,13823.795110680207,-2.7610890956708545e-05,-1.997345210605479e-06
145,23,7,5,1,3,8,15.646085772486359,13823.795110680207,-2.7238563436782215e-05,-1.970411397065471e-06
145,24,7,5,1,4,7,15.611534197509227,13823.795110680207,-2.6302319529492024e-05,-1.9026844161753354e-06
145,25,7,5,1,5,6,15.600000000000001,13823.795110680207,-2.496919490013738e-05,-1.8062474667934196e-06
145,26,7,5,1,6,7,15.611534197509227,13823.795110680207,-2.3374988646907013e-05,-1.690924124652831e-06
145,27,7,5,1,7,8,15.646085772486359,13823.795110680207,-2.1634708740947417e-05,-1.5650339554173898e-06
145,28,7,5,1,8,9,15.703502793962882,13823.795110680207,-1.9865056117396307e-05,-1.437018992132533e-06
145,29,7,5,1,9,10,15.783535725559087,13823.795110680207,-1.820544153474657e-05,-1.3169640745529511e-06
145,30,7,5,1,10,11,15.885842753848474,13823.795110680207,-1.6804167831452332e-05,-1.2155972869179393e-06
145,31,7,5,1,11,12,16.0099968769516,13823.795110680207,-1.570811002338246e-05,-1.1363095226466746e-06
145,32,7,5,1,12,13,16.155494421403514,13823.795110680207,-1.4731513566346166e-05,-1.065663477243283e-06
145,33,7,5,1,13,14,16.321764610482532,13823.795110680207,-1.3710655860421639e-05,-9.91815615802121e-07
145,34,7,5,1,14,15,16.508179790637126,13823.795110680207,-1.2695840190701801e-05,-9.184048294301648e-07
145,35,7,5,1,15,16,16.714065932620944,13823.795110680207,-1.1725875072698955e-05,-8.482384886940051e-07
145,36,7,5,1,16,17,16.938713056191727,13823.795110680207,-1.07962405806461e-05,-7.80989626524844e-07
145,37,7,5,1,17,18,17.181385275931625,13823.795110680207,-9.894826444423188e-06,-7.157821976671577e-07
145,38,7,5,1,18,19,17.441330224498362,13823.795110680207,-9.001801217323191e-06,-6.511816144011305e-07
145,39,7,5,1,19,20,17.717787672280082,13823.795110680207,-8.088155134089448e-06,-5.850893382990444e-07
145,40,7,5,2,0,10,12.369316876852984,13823.795110680207,-0.0003315968575989814,-2.3987396727458078e-05
145,41,7,5,2,1,9,12.237646832622687,13823.795110680207,-0.00034360927537946395,-2.4856363439153756e-05
145,42,7,5,2,2,8,12.134249049694015,13823.795110680207,-0.00034878617458744543,-2.5230855332771438e-05
145,43,7,5,2,3,7,12.059850745345072,13823.795110680207,-0.000347658932188466,-2.5149311705283173e-05
145,44,7,5,2,4,6,12.014990636700476,13823.795110680207,-0.0003410827686636253,-2.467359838110637e-05
145,45,7,5,2,5,5,12.000000000000004,13823.795110680207,-0.0003302930450814756,-2.3893080187964633e-05
145,46,7,5,2,6,6,12.014990636700476,13823.795110680207,-0.000316869984978041,-2.292206897172749e-05
145,47,7,5,2,7,7,12.059850745345072,13823.795110680207,-0.0003025881045921608,-2.188893152491695e-05
145,48,7,5,2,8,8,12.134249049694015,13823.795110680207,-0.00028912208880527146,-2.0914812935985787e-05
145,49,7,5,2,9,9,12.237646832622687,13823.795110680207,-0.0002776829450468199,-2.0087316313903062e-05
145,50,7,5,2,10,10,12.369316876852984,13823.795110680207,-0.0002688416830167739,-1.9447747949408475e-05
145,51,7,5,2,11,11,12.528367810692664,13823.795110680207,-0.0002624691520409783,-1.8986765207348577e-05
145,52,7,5,2,12,12,12.713772060250259,13823.795110680207,-0.0002572426840750097,-1.8608687557606022e-05
145,53,7,5,2,13,13,12.924395537122813,13823.795110680207,-0.0002514718189239318,-1.819122874077074e-05
145,54,7,5,2,14,14,13.159027319676788,13823.795110680207,-0.0002442142973180239,-1.766622663043848e-05
145,55,7,5,2,15,15,13.41640786499874,13823.795110680207,-0.00023508319040388415,-1.7005691166694147e-05
145,56,7,5,2,16,16,13.695254652615995,13823.795110680207,-0.00022390963464502533,-1.6197406924241354e-05
145,57,7,5,2,17,17,13.994284547628725,13823.795110680207,-0.00021058987677236018,-1.5233868491703796e-05
145,58,7,5,2,18,18,14.312232530251878,13823.795110680207,-0.00019507124597595293,-1.4111265713511748e-05
145,59,7,5,2,19,19,14.647866738880445,13823.795110680207,-0.000177466599872389,-1.2837762600754915e-05
145,60,7,5,3,0,9,11.208925015361645,13823.795110680207,-0.0004982859563966713,-3.6045525299466975e-05
145,61,7,5,3,1,8,11.063453348751468,13823.795110680207,-0.0005182528987894841,-3.7489914646455085e-05
145,62,7,5,3,2,7,10.948972554536798,13823.795110680207,-0.0005257690739703946,-3.803362750683332e-05
145,63,7,5,3,3,6,10.866462165764903,13823.795110680207,-0.0005217790345604101,-3.774499190582518e-05
145,64,7,5,3,4,5,10.81665382639197,13823.795110680207,-0.0005076676700959126,-3.672418941624002e-05
145,65,7,5,3,5,4,10.800000000000002,13823.795110680207,-0.0004855026478978175,-3.512079309702154e-05
145,66,7,5,3,6,5,10.81665382639197,13823.795110680207,-0.00045833002283757196,-3.31551516184921e-05
145,67,7,5,3,7,6,10.866462165764903,13823.795110680207,-0.0004302264126962996,-3.112216357749027e-05
145,68,7,5,3,8,7,10.948972554536798,13823.795110680207,-0.00040584437558521813,-2.935839053862021e-05
145,69,7,5,3,9,8,11.063453348751468,13823.795110680207,-0.0003888526926090208,-2.8129228587061075e-05
145,70,7,5,3,10,9,11.208925015361645,13823.795110680207,-0.0003790251631592412,-2.7418314589052895e-05
145,71,7,5,3,11,10,11.384199576606168,13823.795110680207,-0.0003726409737012659,-2.6956488483641155e-05
145,72,7,5,3,12,11,11.587924749496782,13823.795110680207,-0.00036626702227238184,-2.6495402987375403e-05
145,73,7,5,3,13,12,11.818629362155328,13823.795110680207,-0.00035808208971133126,-2.5903312863388617e-05
145,74,7,5,3,14,13,12.074767078498866,13823.795110680207,-0.00034746214584302493,-2.513507637092922e-05
145,75,7,5,3,15,14,12.354756169184402,13823.795110680207,-0.0003343114144271908,-2.418376514918853e-05
145,76,7,5,3,16,15,12.657013865837396,13823.795110680207,-0.0003185777177776572,-2.304560471469411e-05
145,77,7,5,3,17,16,12.979984591670364,13823.795110680207,-0.000300008393235629,-2.170231769449793e-05
145,78,7,5,3,18,17,13.322161986704712,13823.795110680207,-0.00027815825973931396,-2.0121700120136334e-05
145,79,7,5,3,19,18,13.682105101189658,13823.795110680207,-0.0002527234962599323,-1.82817738715383e-05
145,80,7,5,4,0,8,7.8000000000000025,13823.795110680207,-0.005374041163221932,-0.00038875295244140083
145,81,7,5,4,1,7,7.589466384404113,13823.795110680207,-0.005638395866149892,-0.0004078761165805829
145,82,7,5,4,2,6,7.421590126111791,13823.795110680207,-0.005728640499640392,-0.0004144043262920229
145,83,7,5,4,3,5,7.299315036357866,13823.795110680207,-0.0056749474419852675,-0.00041052022230862105
145,84,7,5,4,4,4,7.22495674727538,13823.795110680207,-0.005502157676733788,-0.00039802077741175743
145,85,7,5,4,5,3,7.200000000000003,13823.795110680207,-0.005225506384949341,-0.00037800808989943267
145,86,7,5,4,6,4,7.22495674727538,13823.795110680207,-0.004857319886195199,-0.0003513738338354316
145,87,7,5,4,7,5,7.299315036357866,13823.795110680207,-0.004415957528880909,-0.0003194461067691288
145,88,7,5,4,8,6,7.421590126111791,13823.795110680207,-0.003935359806614969,-0.0002846801312596514
145,89,7,5,4,9,7,7.589466384404113,13823.795110680207,-0.003468504335984335,-0.00025090825697384524
145,90,7,5,4,10,8,7.8000000000000025,13823.795110680207,-0.0030622824903758783,-0.00022152256061795734
145,91,7,5,4,11,9,8.049844718999246,13823.795110680207,-0.002736825505600393,-0.00019797931636630908
145,92,7,5,4,12,10,8.335466393669886,13823.795110680207,-0.00249196232958937,-0.00018026615047730924
145,93,7,5,4,13,11,8.653323061113577,13823.795110680207,-0.002310669915353003,-0.0001671516321569168
145,94,7,5,4,14,12,9.000000000000002,13823.795110680207,-0.0021693866277239238,-0.00015693133545128027
145,95,7,5,4,15,13,9.372299611087987,13823.795110680207,-0.0020472671301305922,-0.00014809732882606761
145,96,7,5,4,16,14,9.767292357659827,13823.795110680207,-0.001928679797977395,-0.00013951883564067765
145,97,7,5,4,17,15,10.182337649086286,13823.795110680207,-0.0018024162593093251,-0.0001303850530826217
145,98,7,5,4,18,16,10.615083607772481,13823.795110680207,-0.0016609359018957548,-0.00012015050053892383
145,99,7,5,4,19,17,11.063453348751466,13823.795110680207,-0.0015006667348664848,-0.00010855678363657719
145,100,7,5,5,0,7,6.70820393249937,13823.795110680207,-0.007355024101670438,-0.0005320553467974924
145,101,7,5,5,1,6,6.462197768561406,13823.795110680207,-0.007575963206814862,-0.0005480378684838655
145,102,7,5,5,2,5,6.264183905346332,13823.795110680207,-0.007597687841922607,-0.0005496094076258888
145,103,7,5,5,3,4,6.1188234163113435,13823.795110680207,-0.007496435139032087,-0.0005422848847955199
145,104,7,5,5,4,3,6.029925372672536,13823.795110680207,-0.0072838955055054555,-0.0005269099727814938
145,105,7,5,5,5,2,6.000000000000002,13823.795110680207,-0.006947587418576262,-0.0005025817702700603
145,106,7,5,5,6,3,6.029925372672536,13823.795110680207,-0.006473154226497968,-0.000468261730926324
145,107,7,5,5,7,4,6.1188234163113435,13823.795110680207,-0.0058596203479552855,-0.0004238792821392562
145,108,7,5,5,8,5,6.264183905346332,13823.795110680207,-0.005131387865315418,-0.0003711996470022135
145,109,7,5,5,9,6,6.462197768561406,13823.795110680207,-0.004351486955677331,-0.0003147823677099634
145,110,7,5,5,10,7,6.70820393249937,13823.795110680207,-0.0036397939676824365,-0.0002632991836569067
145,111,7,5,5,11,8,6.9971422738143625,13823.795110680207,-0.003143964823113521,-0.00022743138175453038
145,112,7,5,5,12,9,7.3239333694402236,13823.795110680207,-0.002876484945208091,-0.0002080821454728977
145,113,7,5,5,13,10,7.68374908491942,13823.795110680207,-0.0027300768061131464,-0.00019749112195708836
145,114,7,5,5,14,11,8.072174428244226,13823.795110680207,-0.002628783557657499,-0.0001901636660996597
145,115,7,5,5,15,12,8.485281374238571,13823.795110680207,-0.0025361502435252703,-0.0001834626615353877
145,116,7,5,5,16,13,8.919641248391105,13823.795110680207,-0.002432988276481751,-0.00017600002437840204
145,117,7,5,5,17,14,9.372299611087987,13823.795110680207,-0.0023057109064907877,-0.00016679290224067377
145,118,7,5,5,18,15,9.840731680114036,13823.795110680207,-0.00214093132507287,-0.00015487290631346201
145,119,7,5,5,19,16,10.322790320451153,13823.795110680207,-0.001926653350100338,-0.00013937224435653083
145,120,7,5,6,0,6,3.8418745424597116,13823.795110680207,0.029622950355729927,0.0021428956461343497
145,121,7,5,6,1,5,3.3941125496954307,13823.795110680207,0.03763509958979938,0.002722486790962538
145,122,7,5,6,2,4,3.000000000000003,13823.795110680207,0.04611096721757946,0.0033356228769590426
145,123,7,5,6,3,3,2.683281572999751,13823.795110680207,0.053341980637199526,0.003858707410672467
145,124,7,5,6,4,2,2.4738633753706,13823.795110680207,0.05689703310410721,0.004115876475928726
145,125,7,5,6,5,1,2.400000000000004,13823.795110680207,0.054878854802645094,0.0039698834049013
145,126,7,5,6,6,2,2.4738633753706,13823.795110680207,0.047800724613331624,0.0034578582965542498
145,127,7,5,6,7,3,2.6832815729997512,13823.795110680207,0.0384413065732474,0.0027808070262519886
145,128,7,5,6,8,4,3.000000000000003,13823.795110680207,0.029477947317261055,0.002132406266242077
145,129,7,5,6,9,5,3.394112549695431,13823.795110680207,0.022110276275764562,0.0015994360520203497
145,130,7,5,6,10,6,3.8418745424597116,13823.795110680207,0.01638895062010093,0.001185560874483657
145,131,7,5,6,11,7,4.326661530556789,13823.795110680207,0.011917565433623878,0.0008621051844450744
145,132,7,5,6,12,8,4.837354648979132,13823.795110680207,0.00836913998199762,0.0006054155110799969
145,133,7,5,6,13,9,5.366563145999497,13823.795110680207,0.005581218657830789,0.0004037399724999369
145,134,7,5,6,14,10,5.909314681077664,13823.795110680207,0.003423369547832067,0.00024764324994857494
145,135,7,5,6,15,11,6.462197768561405,13823.795110680207,0.0017785188681287423,0.00012865633886273865
145,136,7,5,6,16,12,7.0228199464317775,13823.795110680207,0.0005530133850264463,4.0004454681130974e-05
145,137,7,5,6,17,13,7.589466384404112,13823.795110680207,-0.00032054769883416157,-2.3188111243525865e-05
145,138,7,5,6,18,14,8.160882305241266,13823.795110680207,-0.0008850269047400161,-6.402199234392935e-05
145,139,7,5,6,19,15,8.736131867136622,13823.795110680207,-0.0011695267453113445,-8.460243630258763e-05
145,140,7,5,7,0,5,3.2310988842807036,13823.795110680207,0.03884713230780079,0.0028101640683163526
145,141,7,5,7,1,4,2.683281572999749,13823.795110680207,0.05224799602954988,0.0037795696197192113
145,142,7,5,7,2,3,2.163330765278395,13823.795110680207,0.06936927001105886,0.0050181060595627935
145,143,7,5,7,3,2,1.6970562748477158,13823.795110680207,0.0885386145528706,0.006404797947595883
145,144,7,5,7,4,1,1.3416407864998765,13823.795110680207,0.1029249397917198,0.0074454908342934285
145,145,7,5,7,5,0,1.2000000000000028,13823.795110680207,0.09807381604145604,0.007094565222952749
145,146,7,5,7,6,1,1.3416407864998765,13823.795110680207,0.07364580215398675,0.005327466268440879
145,147,7,5,7,7,2,1.697056274847716,13823.795110680207,0.050055982185355674,0.0036210014532610246
145,148,7,5,7,8,3,2.163330765278395,13823.795110680207,0.03431346322213358,0.0024822028211068563
145,149,7,5,7,9,4,2.683281572999749,13823.795110680207,0.024172230077002865,0.0017485958004634704
145,150,7,5,7,10,5,3.2310988842807036,13823.795110680207,0.01721806702317963,0.0012455383550843446
145,151,7,5,7,11,6,3.7947331922020555,13823.795110680207,0.01218781228416077,0.00088165458085707
145,152,7,5,7,12,7,4.368065933568312,13823.795110680207,0.008443715070988844,0.0006108102010615931
145,153,7,5,7,13,8,4.947726750741193,13823.795110680207,0.005616299445968309,0.00040627768286504617
145,154,7,5,7,14,9,5.531726674375733,13823.795110680207,0.0034716378925594427,0.00025113493543298175
145,155,7,5,7,15,10,6.118823416311342,13823.795110680207,0.0018516569132955851,0.0001339470744806542
145,156,7,5,7,16,11,6.70820393249937,13823.795110680207,0.0006455079452756252,4.669542192338401e-05
145,157,7,5,7,17,12,7.299315036357864,13823.795110680207,-0.0002248682225030052,-1.6266750244965142e-05
145,158,7,5,7,18,13,7.891767862779544,13823.795110680207,-0.0008135482972555508,-5.885129884679835e-05
145,159,7,5,7,19,14,8.48528137423857,13823.795110680207,-0.0011567936213623398,-8.368133440205619e-05
145,160,7,5,8,0,6,3.8418745424597085,13823.795110680207,0.024017846094103845,0.0017374278121026082
145,161,7,5,8,1,5,3.394112549695427,13823.795110680207,0.027587282158449966,0.001995637372919116
145,162,7,5,8,2,4,2.9999999999999987,13823.795110680207,0.02998569373633231,0.0021691361522832094
145,163,7,5,8,3,3,2.6832815729997463,13823.795110680207,0.030242662426338995,0.0021877250193742845
145,164,7,5,8,4,2,2.473863375370595,13823.795110680207,0.02777967701047146,0.0020095550308763615
145,165,7,5,8,5,1,2.3999999999999986,13823.795110680207,0.023256794105957823,0.0016823740456041424
145,166,7,5,8,6,2,2.473863375370595,13823.795110680207,0.01843360191362109,0.001333468976213295
145,167,7,5,8,7,3,2.6832815729997463,13823.795110680207,0.014561803005037177,0.0010533867789885563
145,168,7,5,8,8,4,2.9999999999999987,13823.795110680207,0.01161808512854634,0.000840441068138391
145,169,7,5,8,9,5,3.3941125496954276,13823.795110680207,0.009251029225591623,0.0006692105280440908
145,170,7,5,8,10,6,3.8418745424597085,13823.795110680207,0.007295993261447364,0.000527785112773446
145,171,7,5,8,11,7,4.326661530556787,13823.795110680207,0.005652420934620039,0.0004088906765012021
